Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-27 00:00:00+00:00,1.405310034751892,1.4076499938964844,1.4010000228881836,1.405310034751892,0,0.0,0.0
2024-11-28 00:00:00+00:00,1.4026299715042114,1.4030300378799438,1.399839997291565,1.4026299715042114,0,0.0,0.0
2024-11-29 00:00:00+00:00,1.4007200002670288,1.4042799472808838,1.398069977760315,1.4007200002670288,0,0.0,0.0
2024-12-02 00:00:00+00:00,1.4012600183486938,1.4088799953460693,1.4012600183486938,1.4012600183486938,0,0.0,0.0
2024-12-03 00:00:00+00:00,1.4042999744415283,1.4075599908828735,1.4010200500488281,1.4042999744415283,0,0.0,0.0
2024-12-04 00:00:00+00:00,1.4065899848937988,1.4083000421524048,1.4052200317382812,1.4065899848937988,0,0.0,0.0
2024-12-05 00:00:00+00:00,1.4073100090026855,1.4079500436782837,1.4010000228881836,1.4073100090026855,0,0.0,0.0
2024-12-06 00:00:00+00:00,1.40215003490448,1.4155900478363037,1.4021199941635132,1.40215003490448,0,0.0,0.0
2024-12-09 00:00:00+00:00,1.4147800207138062,1.417389988899231,1.4092799425125122,1.4147800207138062,0,0.0,0.0
2024-12-10 00:00:00+00:00,1.417199969291687,1.419409990310669,1.41566002368927,1.417199969291687,0,0.0,0.0
2024-12-11 00:00:00+00:00,1.4174400568008423,1.4192500114440918,1.412179946899414,1.4174400568008423,0,0.0,0.0
2024-12-12 00:00:00+00:00,1.4148900508880615,1.4199399948120117,1.4131699800491333,1.4148900508880615,0,0.0,0.0
2024-12-13 00:00:00+00:00,1.421720027923584,1.424430012702942,1.420889973640442,1.421720027923584,0,0.0,0.0
2024-12-16 00:00:00+00:00,1.4225900173187256,1.4265300035476685,1.4215999841690063,1.4225900173187256,0,0.0,0.0
2024-12-17 00:00:00+00:00,1.4234700202941895,1.4323500394821167,1.4231599569320679,1.4234700202941895,0,0.0,0.0
2024-12-18 00:00:00+00:00,1.4309699535369873,1.4336800575256348,1.4304800033569336,1.4309699535369873,0,0.0,0.0
2024-12-19 00:00:00+00:00,1.4460999965667725,1.4458500146865845,1.4344600439071655,1.4460999965667725,0,0.0,0.0
2024-12-20 00:00:00+00:00,1.440310001373291,1.4434599876403809,1.434999942779541,1.440310001373291,0,0.0,0.0
2024-12-23 00:00:00+00:00,1.4361300468444824,1.4432400465011597,1.4348599910736084,1.4361300468444824,0,0.0,0.0
2024-12-24 00:00:00+00:00,1.4374200105667114,1.4418100118637085,1.4363700151443481,1.4374200105667114,0,0.0,0.0
2024-12-25 00:00:00+00:00,1.4362000226974487,1.4401999711990356,1.4206000566482544,1.4362000226974487,0,0.0,0.0
2024-12-26 00:00:00+00:00,1.4353599548339844,1.4414299726486206,1.4348000288009644,1.4353599548339844,0,0.0,0.0
2024-12-27 00:00:00+00:00,1.4410400390625,1.4434399604797363,1.4375,1.4410400390625,0,0.0,0.0
2024-12-30 00:00:00+00:00,1.4403400421142578,1.4429800510406494,1.4372999668121338,1.4403400421142578,0,0.0,0.0
2024-12-31 00:00:00+00:00,1.434980034828186,1.4406800270080566,1.4338099956512451,1.434980034828186,0,0.0,0.0
2025-01-02 00:00:00+00:00,1.437459945678711,1.4441299438476562,1.437000036239624,1.437459945678711,0,0.0,0.0
2025-01-03 00:00:00+00:00,1.4402999877929688,1.4461100101470947,1.4381999969482422,1.4402999877929688,0,0.0,0.0
2025-01-06 00:00:00+00:00,1.444000005722046,1.4443399906158447,1.427970051765442,1.444000005722046,0,0.0,0.0
2025-01-07 00:00:00+00:00,1.433859944343567,1.4364399909973145,1.429800033569336,1.433859944343567,0,0.0,0.0
2025-01-08 00:00:00+00:00,1.4364099502563477,1.4407199621200562,1.4339200258255005,1.4364099502563477,0,0.0,0.0
2025-01-09 00:00:00+00:00,1.4377000331878662,1.4403300285339355,1.4365099668502808,1.4377000331878662,0,0.0,0.0
2025-01-10 00:00:00+00:00,1.4401600360870361,1.444000005722046,1.4376399517059326,1.4401600360870361,0,0.0,0.0
2025-01-13 00:00:00+00:00,1.4414900541305542,1.444659948348999,1.4394500255584717,1.4414900541305542,0,0.0,0.0
2025-01-14 00:00:00+00:00,1.4362800121307373,1.4409300088882446,1.4351199865341187,1.4362800121307373,0,0.0,0.0
2025-01-15 00:00:00+00:00,1.4351500272750854,1.436650037765503,1.4302599430084229,1.4351500272750854,0,0.0,0.0
2025-01-16 00:00:00+00:00,1.4326200485229492,1.4399299621582031,1.4322799444198608,1.4326200485229492,0,0.0,0.0
